task_id,subject,subject_raw,seed_id,rule_id,connection_score,candidate_count,candidate_mode,decision_stage,tied_with_top_count,top_score,second_score,score_gap,signed_score_gap,subject_score_constant,method_score_constant,content_cap_hit_count,content_truncation_count,method_score_reason,major_fallback_active,top_seed_id,top_label,top_core_score,top_subject_score,top_content_score,top_content_raw,top_content_capped,keyword_score,axis_score,concept_score,task_score,direct_bonus,exact_bonus,guide_vocabulary_bonus,top_method_score,top_major_rank,diagnostics_bytes,output_bytes_without_diagnostics
assessment_task_1f2b1a6742,미적분1,미적분1,ENG-128,data_analysis_001,88,169,bestForSubjects-literal-exact,seedId_alphabetical,2,61,61,0,0,True,True,0,0,matched,False,ENG-128,"뉴런의 전기화학적 신호 전달, 시냅스 가소성, 헵의 법칙, 장기강화(LTP), NMDA·AMPA 수용체, 활동전위 threshold, 기억 형성, 반복 학습 전략, 뉴럴 네트워크 학습 원리를 연결해 뇌과학·생명과학·물리·인공지능을 융합적으로 해석하는 탐구",61,45,11,11,False,0,0,0,3,0,8,0,5,0,8458,24642
assessment_task_95a5012b7b,화학,화학,ENG-086,data_analysis_001,80,188,bestForSubjects-literal-exact,coreScore,1,85,84,1,1,True,True,0,0,matched,False,ENG-086,"생리대 쇼티지를 초흡수성 폴리머(SAP), 자유 라디칼 중합, 폴리에틸렌·폴리프로필렌 필름, 바이오 기반 대체재, 공정 자동화와 비용 절감으로 분석하는 화학공학·고분자재료 융합 탐구",85,45,35,35,False,22,0,0,5,4,0,4,5,0,8341,24580
assessment_task_a4773a1098,화학,화학,NAT-046,data_analysis_001,92,188,bestForSubjects-literal-exact,coreScore,1,86,85,1,1,True,True,0,0,matched,False,NAT-046,"학교 단체급식을 사례로 단체급식의 대량조리·영양 설계·식품위생 관리 구조를 정리하고, 영양사 직무, 학교급식법·단체급식 위생 기준, 식수 예측 실패와 음식물 폐기 문제, 푸드뱅크 연계 가능성을 연결해 고등학생의 실생활에서 발견되는 급식 잔반·초과 조리 문제를 보완하는 정책 제안을 설계하는 식품영양학·공중보건·환경정책 융합 탐구. 단체급식이 개인 식사가 아니라 다수에게 균형 잡힌 식사를 안정적으로 공급하는 시스템이라는 점을 바탕으로, 식품 안전성과 복지 전달 가능성을 함께 검토함.",86,45,36,36,False,17,0,0,3,8,0,8,5,0,8491,26504
assessment_task_d0f58137f6,물리,물리학2,BIO-012,math_problem_001,78,102,bestForSubjects-literal-exact,coreScore,1,82,68,14,14,True,True,0,0,no_task_match,False,BIO-012,"원전 인근 암 사망률 논쟁을 출발점으로 전리·비전리 방사선, SAR, DNA 손상, 역학 연구의 인과성 판단, LNT 모델, ALARA 선량 최적화를 연결해 방사선의 건강 영향과 의공학적 안전 설계를 분석하는 의과학·의공학 융합 탐구",82,45,37,37,False,22,0,0,7,8,0,0,0,0,7533,21310
assessment_task_00365bf2d2,물리,물리학2,BIO-038,experiment_science_001,76,102,bestForSubjects-literal-exact,seedId_alphabetical,17,55,55,0,0,True,True,0,0,matched,False,BIO-038,"AI와 생체 임피던스(EIS)를 활용해 혈전 위험을 조기 예측하고, tPA·나노캡슐 기반 표적 용해까지 연결하는 바이오메디컬·전자전기공학 융합 탐구",55,45,5,5,False,0,0,0,5,0,0,0,5,0,7054,19486
assessment_task_3c97ab9330,생명과학,생명과학2,BIO-105,data_analysis_001,82,180,bestForSubjects-literal-exact,seedId_alphabetical,2,83,83,0,0,True,True,0,0,no_task_match,False,BIO-105,"텔로미어 단축이 세포분열 횟수, 헤이플릭 한계, DNA 손상 반응, 세포 노화와 어떻게 연결되는지 분석하고 항노화 치료·노화 관련 질환·암 연구로 확장하는 의생명·약학 융합 탐구",83,45,38,38,False,22,0,0,4,0,8,4,0,0,8070,19704
assessment_task_7bba3c0f84,생명과학,생명과학2,NAT-038,experiment_science_001,90,180,bestForSubjects-literal-exact,coreScore,1,84,75,9,9,True,True,0,0,no_task_match,False,NAT-038,"스마트팜 수직농장의 LED 광 주기 자동제어를 단순한 농업 자동화가 아니라, 적색·청색·백색 LED 파장과 PAR, 광합성 반응 효율 R(λ)=I(λ)×ε(λ), 생육 단계별 광량·조사시간·명암 주기, 센서 기반 온도·습도·CO₂ 제어, 작물 생장속도·엽면적·생체중·영양소 함량, 전력 사용량과 에너지 효율을 함께 최적화하는 식물생리·광학·제어공학·데이터과학 융합 탐구",84,45,39,39,False,22,0,0,5,0,8,4,0,0,7457,26862
assessment_task_51817dc322,지구과학,지구과학,ENG-026,data_analysis_001,70,14,bestForSubjects-literal-exact,coreScore,1,49,47,2,2,True,True,0,0,no_task_match,False,ENG-026,"적색초거성 WOH G64의 밝기·색 변화 사례를 바탕으로 H-R도, 흑체 복사, 슈테판-볼츠만 법칙, 분광 분석, 쌍성 상호작용과 공통외피 진화를 연결해 별의 진화 단계가 단일 별 모델만으로 설명되지 않는 이유를 탐구하는 지구과학·물리학·천체물리 융합 탐구",49,45,4,4,False,0,0,0,4,0,0,0,0,0,8173,22093
assessment_task_44302e9439,지구과학,지구과학,NAT-005,research_design_001,82,14,bestForSubjects-literal-exact,coreScore,1,85,83,2,2,True,True,0,0,no_task_match,False,NAT-005,"산불을 단순한 자연재해가 아니라 기후변화가 산불을 키우고, 산불이 다시 CO2·CH4·블랙카본·PM2.5와 토양·수질 피해를 통해 기후위기를 증폭하는 양성 피드백 루프로 분석한 뒤, FWI·PDSI·탄소 플럭스 계산·위성 원격탐사·예방적 산림관리·탄소 산림복원을 연결하는 지구과학·환경공학·대기과학 융합 탐구",85,45,40,40,False,22,0,0,6,0,8,4,0,0,8041,20291
assessment_task_82700bb8bb,화학,화학2,NAT-006,data_analysis_001,82,188,bestForSubjects-literal-exact,seedId_alphabetical,3,85,85,0,0,True,True,0,0,no_task_match,False,NAT-006,"구아노를 단순한 천연 비료가 아니라 질소 순환·토양 미생물·한계 반응물·리비히 최소량 법칙·아미노산과 단백질 합성을 연결하는 질소 공급원으로 분석하고, δ15N 안정동위원소 추적과 지속가능한 농업·부영양화 문제까지 확장하는 화학·생명과학·환경과학 융합 탐구",85,45,40,40,False,22,0,0,6,0,8,4,0,0,8237,19044
assessment_task_e9a13776a0,화학,화학2,BIO-055,presentation_002,82,188,bestForSubjects-literal-exact,seedId_alphabetical,4,80,80,0,0,True,True,0,0,no_task_match,False,BIO-055,"GLP-1을 인크레틴, 혈당 조절, 인슐린 분비, 글루카곤 억제, 식욕 억제, 2형 당뇨병·비만 치료와 심혈관·신장 보호 관점에서 분석하는 의약학·생명과학 융합 탐구",80,45,35,35,False,22,0,0,5,8,0,0,0,0,7479,20451
assessment_task_4be8ff5590,공통수학1,공통수학1,ENG-101,data_analysis_001,70,1,bestForSubjects-literal-exact,single_candidate,1,69,,,,True,True,0,0,no_task_match,False,ENG-101,"3×3 선형 방정식 시스템을 행렬로 표현하고 사루스 법칙·크래머 법칙으로 전기 회로 전류를 계산한 뒤, 컴퓨터 그래픽스 변환과 네트워크 분석으로 확장하는 수학·정보·공학 융합 탐구",69,45,24,24,False,13,0,0,3,8,0,0,0,0,1196,21324
assessment_task_1f67784f05,공통수학1,공통수학1,ENG-101,experiment_science_001,82,1,bestForSubjects-literal-exact,single_candidate,1,83,,,,True,True,0,0,no_task_match,False,ENG-101,"3×3 선형 방정식 시스템을 행렬로 표현하고 사루스 법칙·크래머 법칙으로 전기 회로 전류를 계산한 뒤, 컴퓨터 그래픽스 변환과 네트워크 분석으로 확장하는 수학·정보·공학 융합 탐구",83,45,38,38,False,22,0,0,4,8,0,4,0,0,1196,21350
assessment_task_09c1397b1a,통합사회1,통합사회1,BIO-019,data_analysis_001,82,21,bestForSubjects-literal-exact,seedId_alphabetical,6,78,78,0,0,True,True,0,0,no_task_match,False,BIO-019,창고형 약국 확산을 규모의 경제·가격 탄력성·약사 직능·복약지도·지역 약국 사막화 관점에서 분석하는 약학·보건정책·사회문제 융합 탐구,78,45,33,33,False,22,0,0,3,0,8,0,0,0,7197,18871
assessment_task_e410ae102c,통합사회1,통합사회1,BIO-104,data_analysis_001,70,21,bestForSubjects-literal-exact,coreScore,1,78,77,1,1,True,True,0,0,no_task_match,False,BIO-104,"약사의 윤리적 책임과 중독 윤리를 바탕으로 약물 오남용, 중독 예방, 환자 상담, 사회적 책임을 연결해 보건의료인의 직업관을 탐구하는 약학·보건 윤리형 활동",78,45,33,33,False,22,0,0,3,0,8,0,0,0,7200,22994
assessment_task_b96e6a5c47,통합과학1,통합과학1,ENG-115,experiment_science_001,70,176,bestForSubjects-literal-exact,coreScore,1,53,51,2,2,True,True,0,0,no_task_match,False,ENG-115,"브라운 운동, 확산, 평균 제곱 변위(MSD), 확산 계수, Stokes-Einstein 식을 이용해 미세 입자의 무작위 운동과 나노입자·약물 전달·오염물질 이동을 정량화하는 화학·물리·공학 융합 탐구",53,45,8,8,False,0,0,0,8,0,0,0,0,0,7117,19240
assessment_task_7dd368a0dc,통합과학1,통합과학1,NAT-017,data_analysis_001,82,176,bestForSubjects-literal-exact,coreScore,1,77,63,14,14,True,True,0,0,no_task_match,False,NAT-017,"포만감을 줄인 완전영양 알약을 단순한 미래식품 상상이 아니라, 완전영양식의 영양소 충족 기준, 위 팽창과 장-뇌 축 기반 포만감 호르몬(GLP-1·PYY·CCK·그렐린), 식이섬유와 장내미생물의 SCFA 생성, 거대영양소·미량영양소 배분, 생체이용률과 영양소 상호작용, 식사대용식·우주식의 안전성·기호성 기준까지 연결해 '영양학적으로 완전하지만 인간에게 건강한 식사인가'를 검토하는 식품공학·영양생리 융합 탐구",77,45,32,32,False,22,0,0,2,4,0,4,0,0,8383,25845
assessment_task_2463d090b8,과학탐구실험1,과학탐구실험1,ENG-063,data_analysis_001,70,122,bestForSubjects-literal-exact,coreScore,1,71,68,3,3,True,True,0,0,no_task_match,False,ENG-063,"SMR의 안전성·효율성을 우라늄-235, UO2 연료, 지르코늄 피복관, 붕소-10, 리튬-7 수화학, CRUD 부식생성물, 물의 방사분해, 냉각재 선택, 피동안전 개념으로 해석하는 원자력·화학공학 융합 탐구",71,45,26,26,False,15,0,0,3,4,0,4,0,0,8050,19882
assessment_task_5159e0659d,과학탐구실험1,과학탐구실험1,ENG-138,experiment_science_001,70,122,bestForSubjects-literal-exact,coreScore,1,49,48,1,1,True,True,0,0,no_task_match,False,ENG-138,"동물 보행의 탄성·관성·중력 작용을 4족 보행 로봇에 적용하고, 스프링-케이블 구조와 SMD 모델을 통해 에너지 효율·동적 안정성·머신러닝 기반 보행 제어를 분석하는 기계공학·로봇공학 융합 탐구",49,45,4,4,False,0,0,0,4,0,0,0,0,0,7488,19988
assessment_task_4b7acd0789,정보,정보와 디지털 문해력,ENG-065,data_analysis_001,70,144,bestForSubjects-literal-exact,coreScore,1,77,73,4,4,True,True,0,0,no_task_match,False,ENG-065,"AI 활용의 편향·환각·개인정보 유출·딥페이크·추천 중독·보안 공격·탄소발자국을 정밀도/재현율, TPR/FPR Gap, 차등프라이버시, RAG, 워터마크, 추천 다양성, 저탄소 추론 스케줄러로 식별·측정·완화하는 안전한 AI 설계 탐구",77,45,32,32,False,17,0,0,3,8,0,4,0,0,7350,20609
assessment_task_c60dd8c3b4,정보,정보와 디지털 문해력,BIO-014,data_analysis_001,82,144,bestForSubjects-literal-exact,coreScore,1,79,78,1,1,True,True,0,0,no_task_match,False,BIO-014,"소세포폐암 치료제 후보 네수파립의 FDA 희귀의약품 지정 사례를 출발점으로 PARP·탄키라제 이중표적, 합성치사, DNA 손상 복구, Wnt 신호 억제, 항암제 내성 극복을 연결하는 약학·의생명과학 융합 탐구",79,45,34,34,False,22,0,0,4,0,8,0,0,0,7414,22303
assessment_task_0f25876849,대수,대수,BIO-072,math_problem_001,100,135,bestForSubjects-literal-exact,seedId_alphabetical,2,87,87,0,0,True,True,0,0,matched,False,BIO-072,"코사인법칙과 벡터 내적으로 CT 슬라이스 경사각을 보정하고, DICOM 픽셀 거리·ROI 직경·방사선 선량 지표를 함께 검증해 의료영상의 진단 정확도와 환자 안전을 높이는 수학·의공학 융합 탐구",87,45,37,37,False,22,0,0,3,0,8,4,5,0,7288,23227
assessment_task_c28a859b9e,대수,대수,ENG-036,research_design_001,82,135,bestForSubjects-literal-exact,seedId_alphabetical,2,76,76,0,0,True,True,0,0,no_task_match,False,ENG-036,"그린실즈 모델, 교통량 Q=속도×밀도, 임계 밀도, 유령 체증, IoT·CCTV 데이터, AI 신호 제어를 연결해 도심 교통 혼잡을 수학적 모델링과 지능형 교통 시스템으로 최적화하는 정보·도시공학 융합 탐구",76,45,31,31,False,22,0,0,1,8,0,0,0,0,7519,24075
assessment_task_2d95775662,미적분1,미적분Ⅰ,ENG-035,concept_inquiry_002,66,169,bestForSubjects-literal-exact,seedId_alphabetical,3,50,50,0,0,True,True,0,0,no_task_match,False,ENG-035,"팔라듐 촉매, 아실 클로라이드, 알릴화 반응, 탄소-탄소 결합 형성, 테트라졸 유도체를 연결해 신약 후보 물질 합성의 선택성과 수율을 분석하는 의약화학·화학공학 융합 탐구",50,45,5,5,False,0,0,0,5,0,0,0,0,0,7209,23668
assessment_task_d9dba71928,미적분1,미적분Ⅰ,NAT-044,research_design_001,78,169,bestForSubjects-literal-exact,seedId_alphabetical,2,81,81,0,0,True,True,0,0,no_task_match,False,NAT-044,"김치가 신맛을 내는 이유를 젖산균 발효와 젖산 생성 과정으로 설명하고, 설탕 첨가가 발효 초기 젖산균 활성화, 젖산 농도 증가, pH 저하, 잡균 증식 억제, 신맛 조절과 식품 안전성에 어떤 영향을 미치는지 분석하는 식품공학·식품생명 융합 탐구. C6H12O6→2C3H6O3+2ATP 반응식, dCL/dt=kS, B(t)=B0/(1+β·CL(t)) 모델을 활용해 발효 조건과 품질 조절을 정량적으로 해석함.",81,45,36,36,False,22,0,0,2,0,8,4,0,0,8238,22223
assessment_task_4460bc4764,물리,물리학,ENG-078,data_analysis_001,78,102,bestForSubjects-literal-exact,seedId_alphabetical,3,90,90,0,0,True,True,3,1,no_task_match,False,ENG-078,"고층 추락 사고를 자유낙하 속도·위치에너지·운동에너지·충격량·충격력 계산으로 정량화하고, 안전망·난간·완충 시간 설계와 연결하는 역학·안전공학 탐구",90,45,45,46,True,20,0,0,6,8,0,12,0,0,7817,20245
assessment_task_9122f542f3,물리,물리학,ENG-082,data_analysis_001,76,102,bestForSubjects-literal-exact,coreScore,1,82,78,4,4,True,True,0,0,matched,False,ENG-082,"바이오 콘크리트의 자기 치유 원리를 MICP, 우레아 분해, CaCO3 침전, Bacillus 박테리아와 연결하고 Shewanella 기반 에너지 저장까지 확장해 건설환경공학·화학·생명공학 융합으로 분석하는 탐구",82,45,32,32,False,17,0,0,3,8,0,4,5,0,7410,23396
assessment_task_c425770b2b,화학,화학,NAT-003,data_analysis_001,82,188,bestForSubjects-literal-exact,coreScore,1,78,77,1,1,True,True,0,0,no_task_match,False,NAT-003,"식물이 상처나 해충 공격을 받을 때 방출하는 VOCs를 사례로, 자스몬산의 에스터화 반응, 분자 간 상호작용 변화, 클라우지우스-클라페이론 방정식, 화학생태학을 연결해 친환경 농업 방제 기술을 설명하는 화학·생명과학·농업화학 융합 탐구",78,45,33,33,False,22,0,0,3,4,0,4,0,0,8206,17517
assessment_task_38fda01db7,화학,화학,NAT-016,concept_inquiry_002,70,188,bestForSubjects-literal-exact,coreScore,1,82,79,3,3,True,True,0,0,no_task_match,False,NAT-016,"모발 염색을 단순한 미용 활동이 아니라 멜라닌 색소의 산화, 과산화수소의 산화력, 암모니아·MEA 같은 알칼리제가 큐티클을 팽윤시켜 코르텍스 내부로 염료 전구체를 침투시키는 과정, 산화중합을 통한 색 고정, pH·농도·반응시간에 따른 색 변화와 케라틴 손상까지 연결하는 산화환원·화장품화학 융합 탐구",82,45,37,37,False,22,0,0,3,0,8,4,0,0,7770,24945
assessment_task_9141dafcb5,생명과학,생명과학,NAT-006,research_design_001,92,180,bestForSubjects-literal-exact,seedId_alphabetical,2,87,87,0,0,True,True,0,0,matched,False,NAT-006,"구아노를 단순한 천연 비료가 아니라 질소 순환·토양 미생물·한계 반응물·리비히 최소량 법칙·아미노산과 단백질 합성을 연결하는 질소 공급원으로 분석하고, δ15N 안정동위원소 추적과 지속가능한 농업·부영양화 문제까지 확장하는 화학·생명과학·환경과학 융합 탐구",87,45,37,37,False,22,0,0,3,0,8,4,5,0,8242,21692
assessment_task_c5d2f8d1dc,생명과학,생명과학,ENG-133,experiment_science_001,70,180,bestForSubjects-literal-exact,coreScore,1,83,78,5,5,True,True,0,0,no_task_match,False,ENG-133,"세포 내 신호전달의 리간드-수용체 결합 원리를 FET 기반 반도체 바이오센서, 전기적 신호 변환, 고감도 진단기술, 데이터 분석 모델로 연결하는 생명과학·반도체공학·의공학 융합 탐구",83,45,38,38,False,17,0,0,5,8,0,8,0,0,7648,20421
assessment_task_3c88938f72,지구과학,지구과학,ENG-026,data_analysis_001,80,14,bestForSubjects-literal-exact,coreScore,1,82,52,30,30,True,True,0,0,matched,False,ENG-026,"적색초거성 WOH G64의 밝기·색 변화 사례를 바탕으로 H-R도, 흑체 복사, 슈테판-볼츠만 법칙, 분광 분석, 쌍성 상호작용과 공통외피 진화를 연결해 별의 진화 단계가 단일 별 모델만으로 설명되지 않는 이유를 탐구하는 지구과학·물리학·천체물리 융합 탐구",82,45,32,32,False,22,0,0,2,0,8,0,5,0,8549,25673
