task_id,subject,subject_raw,level,source,evidence_class,evidence_scope,fallback_derived,fallback_sources,guide,matched_terms,subject_concepts,concept_name,concept_display_name,correct,reviewer_note
assessment_task_2dffc05ca2,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,"인공지능 에이전트 탐구 보고서 단원: I. 인공지능의 이해 / II. 인공지능의 원리와 활용 배점 (반영비율) 40점 (40%) / 평가요소: 채점 요소 기대 수행 배점 지능 에이전트 사례 조사 (20점) (서논술형) 일상생활 및 다양한 학문 분야에서 활용되는 실제 지능 에이전트 사례를 소개하고, 인식·학습·추론 과정을 모두 적절히 설명함. 20 일상생활 및 다양한 학문 분야에서 활용되는 실제 지능 에이전트의 인식·학습·추론 과정에 대한 설명 중 2가지만 적절히 설명함. 16 일상생활 및 다양한 학문 분야에서 활용되는 실제 지능 에이전트의 인식·학습·추론 과정에 대한 설명 중 1가지만 적절히 설명함. 12 일상생활 및 다양한 학문 분야에서 활용되는 실제 지능 에이전트의 인식·학습·추론 과정에 대한 설명이 모두 적절하지 않음. 8 가상의 지능 에이전트 설계 (20점) (서논술형) 가상의 지능 에이전트를 설계하고, 인식·학습·추론 과정을 모두 적절히 설명함. 20 가상의 지능 에이전트의 인식·학습·추론 과정에 대한 설명 중 2가지만 적절히 설명함. 16 가상의 지능 에이전트의 인식·학습·추론 과정에 대한 설명 중 1가지만 적절히 설명함. 12 가상의 지능 에이전트에 대한 설명이 적절하지 않음. 8",인공지능,인공지능,,인공지능,,
assessment_task_32045b0d26,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,인공지능 이론기반 탐구 보고서 인공지능 기초 수행평가 영역: 인공지능 이론기반 탐구 보고서. 인공지능 모델의 수학적 원리 분석 및 실험 설계 또는 기계학습 알고 리즘의 직접 구현 등에 관한 탐구 보고서 작성,인공지능 | 모델,인공지능 | 모델,,인공지능,,
assessment_task_32de62f671,인공지능 기초,인공지능기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,미래직업 탐구하기 인공지능의 개념을 이해하고 진로희망과 인공지능 기술을 관련지어 미래직업 설계하기,미래직업 | 인공지능,미래직업 | 인공지능 | 정보 사회,정보 사회,정보 사회,,
assessment_task_37189c398e,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,"인공지능 포트폴리오(1학기) 단원: Ⅰ. 인공지능의 이해, Ⅱ. 인공지능의 원리와 활용 / 평가요소: 평가 기준 및 배점 배점 인공지능의 이해 및 활용 학습지의 완성도 95%초과 100%이하인 경우 50점 학습지의 완성도 90%초과 95%이하인 경우 47점 학습지의 완성도 85%초과 90%이하인 경우 44점 학습지의 완성도 80%초과 85%이하인 경우 41점 학습지의 완성도 75%초과 80%이하인 경우 38점 학습지의 완성도 70%초과 75%이하인 경우 35점 학습지의 완성도 60%초과 70%이하인 경우 32점 학습지의 완성도 50%초과 60%이하인 경우 29점 학습지의 완성도 30%초과 50%이하인 경우 26점 학습지의 완성도 0%초과 30%이하인 경우 23점 학습지 미제출 0점 / 평가 시기: 3월 ~ 5월",인공지능,인공지능,,인공지능,,
assessment_task_397210f283,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,"탐색과 추론 인공지능 기초 수행평가 영역: 탐색과 추론. 평가요소: 학습태도, 적절한 탐색, 구조화 능력",구조화 | 탐색,구조화 | 추상화와 문제 분해,추상화와 문제 분해,추상화와 문제 분해,,
assessment_task_3c1fe074c9,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,"인공지능 프로젝트(1학기) 단원: Ⅱ. 인공지능의 원리와 활용 / 평가요소: 평가 기준 및 배점 배점 인공지능 음성 인식과 프로젝트 평가요소 및 프로젝트 완성도 95%초과 100%이하인 경우 50점 @@PAGE=148@@ - 148 - 다. 인공지능 윤리 포트폴리오(2학기) 단원 Ⅲ. 데이터와 기계학습, Ⅳ. 인공지능의 사회적 역량 교육과정 성취 기준 [12인03-01] 데이터 속성의 개념을 이해하고, 기계학습에서 데이터 속성의 역할을 설명한다. [12인04-01] 인공지능이 미래사회에서 해결하게 될 여러 가지 사회적 문제를 예측하고 인공지능의 역할을 제시한다. / 평가 시기: 6월",인공지능,인공지능,,인공지능,,
assessment_task_403961ffe0,인공지능 기초,인공지능기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,기계학습 모델 분석하기 데이터의 속성을 이해하고 기계학습을 수행한 후 모델의 성능 평가 결과 해석하기,모델,모델,,모델,,
assessment_task_481f237748,인공지능 기초,인공지능기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,"기계모델 구현 프로젝트 인공지능기초 수행평가 과제: 기계모델 구현 프로젝트. 평가내용: 문제를 정의하고 데이터 전처리, 모델 선택, 학습·검증, 성능 평가를 수행한 뒤 머신러닝 모델 구현 과정과 결과 해석 보고서를 작성한다.",모델,모델,,모델,,
assessment_task_5bc697743d,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,우리 사회의 문제를 개선하는 AI 구현하기 인공지능에 의해 변화하는 삶의 모습,문제 해결 | 의사소통 | 인공지능 | 자료 분석 | AI | 소통 | 협업,의사소통 | 협업 | 컴퓨팅 시스템과 네트워크,컴퓨팅 시스템과 네트워크,컴퓨팅 시스템과 네트워크,,
assessment_task_5d6c521875,인공지능 기초,인공지능기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,"인공지능이론구술 1 인공지능기초 수행평가 과제: 인공지능이론구술 1. 평가내용: 공개된 8가지 질문지에 대한 답변을 미리 준비하고, 수행일에 1가지 질문지를 직접 뽑아 구술함.",인공지능,인공지능,,인공지능,,
assessment_task_64dc3f31e5,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,"인공지능 윤리 토의 인공지능 윤리와 관련된 주제를 선정하고, 해당 내용을 기반으로 서술형 보고서, 발표 자료 및 구술형 발표 평가",의사소통 | 인공지능 | 자료 분석 | 소통,의사소통 | 컴퓨팅 시스템과 네트워크,컴퓨팅 시스템과 네트워크,컴퓨팅 시스템과 네트워크,,
assessment_task_688a0ff554,인공지능 기초,인공지능,I_or_other,textbook_plus_legacy,clean,both,False,정보,프로젝트 문제를 정확하게 이해하고 분석하였는가?; 문제를 해결하기 위한 올바른 데이터 형식을 설계 하였는가? 프로그램; 적절한 함수를 디자인하였는가? 세부 평가 설계,알고리즘 | 시각화 | 함수,함수 | 알고리즘,알고리즘 설계와 분석,알고리즘 설계와 분석,,
assessment_task_785a764410,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,기계학습 모델 생성 및 평가 인공지능 기초 수행평가 영역: 기계학습 모델 생성 및 평가. 인공지능 문제를 해결하기 위하여 기계학습의 모델을 생성하고 이를 평가하는 코드를 완성,문제 해결 | 인공지능 | 자료 분석 | 디지털 | 모델,문제 해결 | 자료 분석 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_795557d9af,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,"머신러닝 메이커스 프로젝트 공공 데이터 포털 및 직접 자료 수집을 통한 데이터 수집, 분석 및 전처리하기 다양한 플랫폼 및 모듈을 활용한 데이터 시각화 및 인공지능 모델 구현하기",프로그래밍 언어 | 인공지능 | 자료 수집 | 시각화 | 모델,자료 수집 | 시각화 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_7d0f8621b4,인공지능 기초,인공지능 기초,I_or_other,textbook_plus_legacy,clean,both,False,정보,기계학습 알고리즘을 이용한 모델 구현 프로젝트 Ÿ 문제 이해 및 분석 Ÿ 데이터 수집 Ÿ 데이터 분석 Ÿ 모델 학습 및 평가 Ÿ 모델 활용,문제 이해 | 알고리즘 | 모델,문제 이해 | 모델 | 알고리즘 | 추상화와 문제 분해,추상화와 문제 분해,추상화와 문제 분해,,
assessment_task_82b312d6a0,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,인공지능의 윤리적 쟁점 분석 및 대응 방안 제안서 작성 2 사례 조사 및 기술적 원인 분석하기,인공지능,인공지능,,인공지능,,
assessment_task_8ee29d0a46,인공지능 기초,인공지능기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,인공지능 프로젝트 인공지능으로 해결가능한 문제를 정의하고 문제해결에 적합한 데이터를 수집 및 전처리하여 기계학습모델을 구현하고 분석하고 평가하기,문제 해결 | 인공지능 | 모델,문제 해결 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_8ff8f23946,인공지능 기초,인공지능기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,"실습 산출물 평가 인공지능기초 수행평가 과제: 실습 산출물 평가. 평가내용: 센서와 인식, 컴퓨터 비전, 음성 인식·언어 이해 등의 개념을 바탕으로 감정 분석하기 실습 산출물을 작성한다.",센서,센서,,센서,,
assessment_task_9099e656da,인공지능 기초,인공지능기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,인공지능 텍스트 코딩의 기본 인공지능 기초 수행평가 과제: 인공지능 텍스트 코딩의 기본. 평가내용: 구술·발표 토의·토론 프로젝트 실험·실습 포트폴리오 서·논술형 기타 ( ) 채점 기준(수행 특성) 배점 (배점) 시각화 라이브러리 활용 결과물의 완성도가 90% 이상인 경우 16 시각화 라이브러리 활용 결과물의 완성도가 80% 이상 90% 미만인 경우 14 데이터 시각화 라이브러리 활용 결과물의 완성도가 70% 이상 80% 미만인 경우 12 시각화 시각화 라이브러리 활용 결과물의 완성도가 60% 이상 70% 미만인 경우 10 (16점) 시각화 라이브러리 활용 결과물의 완성도가 60% 미만인 경우 8 평가에 참여하였으나 결과물이 없는 경우 6 회귀 모델 결과물의 완성도가 90% 이상인 경우 16 회귀 모델 결과물의 완성도가 80% 이상 90% 미만인 경우 14 회귀 모델 회귀 모델 결과물의 완성도가 70% 이상 80% 미만인 경우 12 (16점) 회귀 모델 결과물의 완성도가 60% 이상 70% 미만인 경우 10 회귀 모델 결과물의 완성도가 60% 미만인 경우 8 평가에 참여하였으나 결과물이 없는 경우 6 분류 모델 결과물의 완성도가 90% 이상인 경우 16 분류 모델 결과물의 완성도가 80% 이상 90% 미만인 경우 14 분류 모델 분류 모델 결과물의 완성도가 70% 이상 80% 미만인 경우 12 (16점) 분류 모델 결과물의 완성도,인공지능 | 시각화 | 모델,인공지능 | 시각화,,인공지능,,
assessment_task_9c4a22200d,인공지능 기초,인공지능기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,"인공지능과 진로 탐구 인공지능 기초 수행평가 과제: 인공지능과 진로 탐구. 평가내용: 구술·발표 토의·토론 프로젝트 실험·실습 포트폴리오 서·논술형 기타 ( ) (배점) 희망 진로에서 사용되고 있는 인공지능의 기술, 사례, 장점과 한계, 전망, 20 필요 역량을 모두 적절히 포함한 경우 희망 진로에서 사용되고 있는 인공지능의 기술, 사례, 장점과 한계, 전망, 18 필요 역량 중 4가지를 적절히 포함한 경우 희망 진로에서 사용되고 있는 인공지능의 기술, 사례, 장점과 한계, 전망, 16 탐구 결과물 필요 역량 중 3가지를 적절히 포함한 경우 (20점) 희망 진로에서 사용되고 있는 인공지능의 기술, 사례, 장점과 한계, 전망, 14 필요 역량 중 2가지를 적절히 포함한 경우 희망 진로에서 사용되고 있는 인공지능의 기술, 사례, 장점과 한계, 전망, 12 필요 역량 중 1가지를 적절히 포함한 경우 평가에 참여하였으나 결과물이 없는 경우 10 생성형 인공지능을 매우 적절히 활용하고 활용 과정에 대한 결과물을 매 12 우 적절히 작성한 경우 생성형 인공지능을 매우 적절히 활용하거나 활용 과정에 대한 결과물을 10 매우 적절히 작성한 경우 생성형 생성형 인공지능을 적절히 활용하고 활용 과정에 대한 결과물을 적절히 인공지능 8 작성한 경우 활용 생성형 인공지능을 활용하고 활용 과정에 대한 결과물을 작성한 경우 6 (12점) 생",인공지능,인공지능,,인공지능,,
assessment_task_9d21164a2b,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,clean,both,True,정보,"컴퓨터 비전 활용한 실생활 문제 해결 - 컴퓨터 비전으로 해결할 수 있는 문제를 탐색하고, 학습 데이터를 수집하여 영상 인식 에이전트 제작 후 동작 결과에 대한 보고서를 제출하도록 한다. - 배점은 각 항목의 완성도에 따라 배점 : 상(오류 1개 미만), 중(오류 1개 이하), 하(오류 2개 미상)",문제 해결 | 탐색,문제 해결 | 탐색 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
