task_id,subject,subject_raw,level,source,covered,evidence_class,evidence_class_legacy,evidence_scope,subject_concepts,matched_terms,concept_name,concept_display_name,title_overlap,comma_display,fallback_derived,fallback_sources
assessment_task_905ae1c976,통합과학1,통합과학1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""결합"",""오류""]","[""결합"",""오류""]",,결합,false,false,false,[]
assessment_task_2ab213027a,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""탐구 방법"",""탐구 보고서 작성""]","[""과학의 본성"",""탐구 보고서"",""탐구 방법"",""과학사"",""변인"",""해석""]",탐구 보고서 작성,탐구 보고서 작성,false,false,false,[]
assessment_task_b77c3d4a6b,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""변인"",""가설 설정과 탐구 설계""]","[""패러다임"",""변인"",""해석""]",가설 설정과 탐구 설계,가설 설정과 탐구 설계,false,false,false,[]
assessment_task_c226885342,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""변인"",""가설 설정과 탐구 설계""]","[""변인"",""해석""]",가설 설정과 탐구 설계,가설 설정과 탐구 설계,false,false,false,[]
assessment_task_04f7078e21,정보,정보,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""문제 해결"",""자료 분석"",""자료와 정보의 분석""]","[""개인 정보"",""문제 해결"",""자료 분석"",""자료 수집"",""정보 보호"",""디지털"",""소통"",""탐색""]",자료와 정보의 분석,자료와 정보의 분석,false,false,false,[]
assessment_task_1a8b19d901,정보,정보,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""문제 해결"",""자료 분석"",""알고리즘"",""자료와 정보의 분석""]","[""컴퓨팅 사고력"",""문제 해결"",""알고리즘"",""자료 분석"",""효율성""]",자료와 정보의 분석,자료와 정보의 분석,false,false,false,[]
assessment_task_1887dc4080,대수,대수,I_or_other,subject_fallback,false,fallback,fallback,none,"[""대수""]",[],,,false,false,false,[]
assessment_task_e7d61688dc,대수,대수,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""패턴""]","[""패턴""]",,패턴,false,false,false,[]
assessment_task_e574667396,미적분1,미적분Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""미적분1""]",[],,,false,false,false,[]
assessment_task_0fae2c5e47,미적분1,미적분Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""미적분1""]",[],,,false,false,false,[]
assessment_task_1ff57ec046,물리,물리학,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""충격 완화"",""운동량"",""힘과 운동""]","[""충격 완화"",""운동량"",""충격량""]",힘과 운동,힘과 운동,false,false,false,[]
assessment_task_02a4f16042,물리,물리학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_5c49d4a561,화학,화학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_c523c517bb,화학,화학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""물질의 양과 화학 반응식""]","[""화학 반응식"",""반응식""]",물질의 양과 화학 반응식,물질의 양과 화학 반응식,false,false,false,[]
assessment_task_3d25269c01,생명과학,생명과학,I_or_other,legacy_dictionary,true,clean,clean,both,"[""효소""]","[""효소""]",,,false,false,false,[]
assessment_task_32ad0d6b59,생명과학,생명과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""DNA"",""복제"",""유전자와 염색체""]","[""DNA"",""복제""]",유전자와 염색체,유전자와 염색체,false,false,false,[]
assessment_task_6dd0a83455,지구과학,지구과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""해수의 성질""]","[""해수의 성질""]",해수의 성질,해수의 성질,false,false,false,[]
assessment_task_37cee642d1,지구과학,지구과학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""지구과학""]",[],,,false,false,false,[]
assessment_task_0eaaa40a10,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""인공지능"",""모델""]","[""인공지능"",""모델""]",,인공지능,false,false,true,"[""정보""]"
assessment_task_2a16d3c2b1,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""인공지능"",""모델""]","[""인공지능"",""모델""]",,인공지능,false,false,true,"[""정보""]"
assessment_task_38d86510c0,기하,기하,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""이차곡선""]","[""이차곡선""]",,이차곡선,false,false,false,[]
assessment_task_e66124d215,기하,기하,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""벡터""]","[""평면벡터"",""벡터"",""평면""]",평면벡터와 벡터의 연산,평면벡터와 벡터의 연산,false,false,false,[]
assessment_task_c0c9424429,화학,화학Ⅱ,II,textbook_concept_dictionary,true,clean,clean,both,"[""염화 나트륨""]","[""염화 나트륨""]",,염화 나트륨,false,false,false,[]
assessment_task_7fcc468c0e,화학,화학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_5b0791a116,지구과학,지구과학Ⅱ,II,textbook_concept_dictionary,true,record_only,record_only,record,"[""지층과 지질시대""]","[""지층""]",지층과 지질시대,지층과 지질시대,false,false,false,[]
assessment_task_84b4d1e522,지구과학,지구과학Ⅱ,II,subject_fallback,false,fallback,fallback,none,"[""지구과학""]",[],,,false,false,false,[]
assessment_task_0db948647a,물리,고급 물리학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_01b8f42600,물리,고급 물리학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_58219b1832,생명과학,고급 생명과학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_22db258e8e,생명과학,고급 생명과학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_60ee6fe978,과학과제 연구,과학과제 연구,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""해석"",""자료 수집·분석·결론 도출""]","[""문제 해결"",""연구 윤리"",""결론"",""변인"",""해석""]",자료 수집·분석·결론 도출,자료 수집·분석·결론 도출,false,false,true,"[""과학탐구실험2"",""과학탐구실험1""]"
assessment_task_36f65f794a,과학과제 연구,과학과제 연구,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""변인"",""가설 설정과 탐구 설계""]","[""과학적 근거"",""문제 해결"",""연구 윤리"",""가설"",""결론"",""변인"",""해석""]",가설 설정과 탐구 설계,가설 설정과 탐구 설계,false,false,true,"[""과학탐구실험2"",""과학탐구실험1""]"
assessment_task_f25f742be0,과학과제 연구,과학과제 연구,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""가설"",""결론""]","[""가설"",""결론""]",,가설,false,false,true,"[""과학탐구실험1""]"
assessment_task_02f6896542,화학,고급 화학,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""오비탈"",""모델링"",""현대의 원자 모형과 전자 배치""]","[""오비탈"",""주기"",""모델링""]",현대의 원자 모형과 전자 배치,현대의 원자 모형과 전자 배치,false,false,false,[]
assessment_task_220869c3ca,화학,고급 화학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_db8afa6f90,화학,고급 화학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_f1d0548b60,공통수학1,공통수학1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""공통수학1""]",[],,,false,false,false,[]
assessment_task_88fceaeb13,공통수학1,공통수학1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""공통수학1""]",[],,,false,false,false,[]
assessment_task_260249b8b2,공통수학2,공통수학2,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""논리""]","[""논리""]",,논리,false,false,false,[]
assessment_task_08f9aabfa4,공통수학2,공통수학2,I_or_other,textbook_concept_dictionary,true,record_only,record_only,record,"[""논리""]","[""논리""]",,논리,false,false,false,[]
assessment_task_58f4fe1a3f,통합과학1,통합과학1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""운동"",""역학 시스템""]","[""운동""]",역학 시스템,역학 시스템,false,false,false,[]
assessment_task_8f91741cec,통합과학2,통합과학2,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""지시약"",""중화"",""산과 염기""]","[""온도 변화"",""지시약"",""센서"",""온도"",""중화""]",산과 염기,산과 염기,false,false,false,[]
assessment_task_231930527b,통합사회1,통합사회1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""통합사회1""]",[],,,false,false,false,[]
assessment_task_452eaefa9a,융합과학 탐구,융합과학 탐구,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""과학 기술 사회에서 빅데이터 활용""]","[""문제 해결"",""빅데이터"",""데이터"",""디지털""]",과학 기술 사회에서 빅데이터 활용,과학 기술 사회에서 빅데이터 활용,false,false,true,"[""통합과학2"",""통합과학1""]"
assessment_task_7cb3a148b7,융합과학 탐구,융합과학 탐구,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""정확성"",""사회""]","[""정확성"",""사회""]",,정확성,false,false,true,"[""통합과학1"",""통합과학2""]"
assessment_task_c5776cdaf2,정보,정보과학,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""알고리즘""]","[""문제 해결"",""알고리즘"",""정보 과학""]",알고리즘 설계와 분석,알고리즘 설계와 분석,false,false,false,[]
assessment_task_24f7f831df,정보,정보과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""인공지능"",""정보 과학"",""정보 사회""]","[""인공지능"",""정보 과학"",""디지털"",""공유"",""탐색""]",정보 사회,정보 사회,false,false,false,[]
assessment_task_cf7405753e,물리,고급 물리학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_52e9e75c90,화학,고급 화학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""반응 엔탈피"",""열량"",""화학 반응과 열의 출입""]","[""반응 엔탈피"",""열량""]",화학 반응과 열의 출입,화학 반응과 열의 출입,false,false,false,[]
assessment_task_8cbc1520b9,화학,고급 화학,I_or_other,legacy_dictionary,true,clean,clean,both,"[""모델링""]","[""모델링""]",,,false,false,false,[]
assessment_task_1d1d7b2376,생명과학,고급 생명과학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_08f181deb3,생명과학,고급 생명과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""전달""]","[""전달""]",,전달,false,false,false,[]
assessment_task_a3efefa21c,지구과학,고급 지구과학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""지구과학""]",[],,,false,false,false,[]
assessment_task_32045b0d26,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""인공지능"",""모델""]","[""인공지능"",""모델""]",,인공지능,false,false,true,"[""정보""]"
assessment_task_785a764410,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""문제 해결"",""자료 분석"",""자료와 정보의 분석""]","[""문제 해결"",""인공지능"",""자료 분석"",""디지털"",""모델""]",자료와 정보의 분석,자료와 정보의 분석,false,false,true,"[""정보""]"
assessment_task_a3380d2256,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""자료와 정보의 표현""]","[""인공지능"",""정보""]",자료와 정보의 표현,자료와 정보의 표현,false,false,true,"[""정보""]"
assessment_task_8bde3c52cb,미적분1,미적분학Ⅰ(AP),I_or_other,subject_fallback,false,fallback,fallback,none,"[""미적분1""]",[],,,false,false,false,[]
assessment_task_4671bde527,물리,물리학 실험,I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_691153b15f,물리,물리학 실험,I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_6da6258f03,생명과학,생명과학 실험,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_b2c4590484,생명과학,생명과학 실험,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_36e0ba69cf,생명과학,생명과학 실험,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_6fd0baeaae,지구과학,지구과학 실험,I_or_other,subject_fallback,false,fallback,fallback,none,"[""지구과학""]",[],,,false,false,false,[]
assessment_task_9e79e8d107,지구과학,지구과학 실험,I_or_other,subject_fallback,false,fallback,fallback,none,"[""지구과학""]",[],,,false,false,false,[]
assessment_task_11a5ed857b,물리,일반물리학Ⅰ(AP),I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_c589b4b94a,물리,일반물리학Ⅰ(AP),I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_96894add29,화학,일반화학Ⅰ(AP),I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_4795d87355,화학,일반화학Ⅰ(AP),I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_969cb31bfd,정보,정보과제연구,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""알고리즘""]","[""문제 해결"",""알고리즘""]",알고리즘 설계와 분석,알고리즘 설계와 분석,false,false,false,[]
assessment_task_7d86ee6c51,정보,정보과제연구,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""컴퓨팅 사고력""]","[""컴퓨팅 사고력""]",,컴퓨팅 사고력,false,false,false,[]
assessment_task_2447a425f2,공통수학1,공통수학1,I_or_other,legacy_dictionary,true,clean,clean,both,"[""함수""]","[""함수""]",,,false,false,false,[]
assessment_task_1d7417039e,공통수학1,공통수학1,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""경우의 수""]","[""경우의 수"",""부등식""]","경우의 수, 순열, 조합",경우의 수,false,false,false,[]
